NodeName=node165|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=19.93|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node165|NodeHostName=node165|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=177999|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=pdelcomp(8309)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T11:23:38|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=205|LowestJoules=372975|ConsumedJoules=104357096|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node166|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=19.96|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node166|NodeHostName=node166|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=177295|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=pdelcomp(8309)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T13:40:32|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=207|LowestJoules=486028|ConsumedJoules=105862590|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node167|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=19.93|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node167|NodeHostName=node167|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=177929|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=pdelcomp(8309)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T13:40:33|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=154|LowestJoules=809820|ConsumedJoules=108588098|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node168|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=19.98|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node168|NodeHostName=node168|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=178718|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=pdelcomp(8309)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T13:40:34|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=152|LowestJoules=649897|ConsumedJoules=100627662|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node169|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=19.88|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node169|NodeHostName=node169|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=178068|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=pdelcomp(8309)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T13:40:35|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=220|LowestJoules=374902|ConsumedJoules=97715143|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node170|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=18.04|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node170|NodeHostName=node170|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=185924|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=rkhasseh(9917)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T14:20:19|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=158|LowestJoules=804620|ConsumedJoules=95432997|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node171|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=12.02|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node171|NodeHostName=node171|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=179061|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=nseriani(6623)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T14:20:20|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=195|LowestJoules=158175|ConsumedJoules=93306687|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node172|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=18.03|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node172|NodeHostName=node172|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=185303|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=rkhasseh(9917)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T15:09:47|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=156|LowestJoules=461852|ConsumedJoules=94603796|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node173|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=19.97|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node173|NodeHostName=node173|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=177912|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=pdelcomp(8309)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T14:05:29|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=237|LowestJoules=608844|ConsumedJoules=110013944|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node174|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=19.94|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node174|NodeHostName=node174|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=175234|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=pdelcomp(8309)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T14:05:34|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=207|LowestJoules=355636|ConsumedJoules=93390137|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node175|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=19.95|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node175|NodeHostName=node175|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=178558|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=pdelcomp(8309)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T14:05:36|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=225|LowestJoules=331906|ConsumedJoules=100811268|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node176|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=17.73|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node176|NodeHostName=node176|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=170968|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=emoharra(8838)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T14:52:34|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=168|LowestJoules=644581|ConsumedJoules=90388722|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node177|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=17.89|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node177|NodeHostName=node177|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=171621|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=emoharra(8838)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T14:52:02|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=167|LowestJoules=334668|ConsumedJoules=82750149|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node178|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=9.93|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node178|NodeHostName=node178|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=178249|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=emoharra(8838)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T14:52:02|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=146|LowestJoules=916748|ConsumedJoules=88658507|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node179|Arch=x86_64|CoresPerSocket=1|CPUAlloc=0|CPUErr=0|CPUTot=40|CPULoad=0.01|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node179|NodeHostName=node179|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=186747|Sockets=40|Boards=1|State=IDLE|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T14:52:02|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=|CapWatts=n/a|CurrentWatts=12|LowestJoules=347885|ConsumedJoules=88541424|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node180|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=18.02|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node180|NodeHostName=node180|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=185928|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=rkhasseh(9917)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T14:52:02|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=157|LowestJoules=499496|ConsumedJoules=83789534|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node181|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=17.96|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node181|NodeHostName=node181|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=185887|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=rkhasseh(9917)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-30T15:11:31|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=156|LowestJoules=655505|ConsumedJoules=83606038|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node182|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=18.02|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node182|NodeHostName=node182|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=185908|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=rkhasseh(9917)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T14:52:02|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=155|LowestJoules=545423|ConsumedJoules=84363530|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node183|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=12.01|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node183|NodeHostName=node183|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=182812|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=nseriani(6623)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T14:52:02|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=194|LowestJoules=599478|ConsumedJoules=91436006|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node184|Arch=x86_64|CoresPerSocket=1|CPUAlloc=0|CPUErr=0|CPUTot=40|CPULoad=0.01|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node184|NodeHostName=node184|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=186766|Sockets=40|Boards=1|State=IDLE|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T14:52:02|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=|CapWatts=n/a|CurrentWatts=16|LowestJoules=415349|ConsumedJoules=86243392|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=serial01|Arch=x86_64|CoresPerSocket=8|CPUAlloc=14|CPUErr=0|CPUTot=16|CPULoad=14.01|AvailableFeatures=32gb,sandybridge-ep,e5-2650|ActiveFeatures=32gb,sandybridge-ep,e5-2650|Gres=(null)|NodeAddr=serial01|NodeHostName=serial01|Version=17.02|OS=Linux|RealMemory=31955|AllocMem=0|FreeMem=24026|Sockets=2|Boards=1|State=MIXED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=serial|BootTime=2020-03-05T12:01:52|SlurmdStartTime=2020-03-06T14:56:41|CfgTRES=cpu=16,mem=31955M|AllocTRES=cpu=14|CapWatts=n/a|CurrentWatts=90|LowestJoules=99783|ConsumedJoules=42151075|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=serial02|CoresPerSocket=8|CPUAlloc=0|CPUErr=0|CPUTot=16|CPULoad=N/A|AvailableFeatures=32gb,sandybridge-ep,e5-2650|ActiveFeatures=32gb,sandybridge-ep,e5-2650|Gres=(null)|NodeAddr=serial02|NodeHostName=serial02|RealMemory=31955|AllocMem=0|FreeMem=N/A|Sockets=2|Boards=1|State=DOWN+POWER|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=serial|BootTime=None|SlurmdStartTime=None|CfgTRES=cpu=16,mem=31955M|AllocTRES=|CapWatts=n/a|CurrentWatts=0|LowestJoules=0|ConsumedJoules=0|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s|Reason=ResumeTimeout|reached|[slurm@2020-03-06T15:01:44]
NodeName=testing01|Arch=x86_64|CoresPerSocket=8|CPUAlloc=16|CPUErr=0|CPUTot=16|CPULoad=8.00|AvailableFeatures=32gb,sandybridge-ep,e5-2650|ActiveFeatures=32gb,sandybridge-ep,e5-2650|Gres=(null)|NodeAddr=testing01|NodeHostName=testing01|Version=17.02|OS=Linux|RealMemory=31955|AllocMem=0|FreeMem=29855|Sockets=2|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=ltchibot(5994)|MCS_label=N/A|Partitions=testing|BootTime=2020-03-06T09:27:25|SlurmdStartTime=2020-03-06T14:56:40|CfgTRES=cpu=16,mem=31955M|AllocTRES=cpu=16|CapWatts=n/a|CurrentWatts=105|LowestJoules=113153|ConsumedJoules=39330559|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=testing02|Arch=x86_64|CoresPerSocket=8|CPUAlloc=16|CPUErr=0|CPUTot=16|CPULoad=8.04|AvailableFeatures=32gb,sandybridge-ep,e5-2650|ActiveFeatures=32gb,sandybridge-ep,e5-2650|Gres=(null)|NodeAddr=testing02|NodeHostName=testing02|Version=17.02|OS=Linux|RealMemory=31955|AllocMem=0|FreeMem=29658|Sockets=2|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=ltchibot(5994)|MCS_label=N/A|Partitions=testing|BootTime=2020-03-06T09:27:25|SlurmdStartTime=2020-03-06T14:56:40|CfgTRES=cpu=16,mem=31955M|AllocTRES=cpu=16|CapWatts=n/a|CurrentWatts=101|LowestJoules=106178|ConsumedJoules=37007307|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=westmere01|CoresPerSocket=6|CPUAlloc=0|CPUErr=0|CPUTot=12|CPULoad=N/A|AvailableFeatures=24gb,westmere-ep,e5645|ActiveFeatures=24gb,westmere-ep,e5645|Gres=(null)|NodeAddr=westmere01|NodeHostName=westmere01|RealMemory=23938|AllocMem=0|FreeMem=N/A|Sockets=2|Boards=1|State=IDLE+DRAIN+POWER|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=westmere|BootTime=None|SlurmdStartTime=None|CfgTRES=cpu=12,mem=23938M|AllocTRES=|CapWatts=n/a|CurrentWatts=0|LowestJoules=0|ConsumedJoules=0|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s|Reason=Low|RealMemory|[root@2019-02-06T04:03:06]
